read_id,n_framework_deviations,has_length_variant_region
fe21fe53-d22f-4b0f-8b87-a84fbb15923d,2,False
e419ad52-f98b-40e6-a4da-ec38043ed86c,2,False
82df0283-c4c9-4e4c-bef0-1bedfc17712c,0,False
39b144af-ed27-4451-a661-ba1f67c21b4f,2,True
0b0edd61-4169-4413-94ee-8837884b2921,2,False
299a7b26-d46a-49be-942a-cdb3193de562,0,True
4c1a058e-0ef1-42e1-aa81-cd448c280e50,1,True
cf0a8852-2e5f-420e-bffc-2e3333fef507,2,False
9af4a921-39dd-4ea3-aead-a5f319d3706e,1,True
6b42f429-ce59-4ba5-a10d-fdd95f9ba6a7,1,False
0c57d468-a369-440e-8d14-09cbe7c9c7ec,2,False
1e83b387-01e6-4bdc-bec5-4af2abf29707,0,True
a2cea0ad-8065-4d7f-ac58-2b3e84f1c6a5,2,False
d60608fe-3584-4c5a-9432-42ba807b9d1d,2,False
438f0934-dc00-4a55-91e4-a454a15cf6ef,0,True
d05c8cfd-ba64-4b54-bd3e-54f7fea68998,1,True
0f36d3a3-790a-409b-8132-7dc94f45c7d6,1,False
34ef00e8-9730-4d51-a516-7a4cd15ae32d,0,True
ecc88213-0a77-42c4-9c0a-44366f159758,0,True
d4aeb0fa-fd6c-486f-98ab-d37edaea609e,0,False
2a05ca8e-4fa5-43dc-9ea2-638486b71555,1,True
a26ca63e-6e5b-4690-a94e-ab5e96b3d6b5,19,False
23d63c04-9e19-4958-a0ee-c2b0cb94eaf2,0,True
06e97cb3-7fbc-447f-9dff-22cd7d173195,1,True
ae7081cc-1dfe-4ca8-99af-43a3660ac9b1,0,True
1ef5aaa6-4abb-4c13-93d4-50ec947975f2,1,True
f722f27c-cf64-4bfd-a76d-b295a2434adb,0,True
464a9c60-f158-47c7-85d9-179c0f1d34b2,1,False
e8581323-d450-4394-847c-829eaf1c6b11,1,True
c2c6e04b-0e58-4eb9-9073-fa3aa7355569,3,True
0c8b16d8-ed2e-4c08-b610-827ba5774633,1,False
f5fd052d-2ca6-4671-820d-27e94f33db47,3,True
1e8924a2-275e-4d36-9997-dac4daef2b32,1,False
f6da53c8-0ba0-4567-8946-424ac960bad7,1,True
53fb8b42-b3ef-4de7-92d5-ddf36d202e4e,2,False
a16c0ec7-5378-499e-8908-c8bfd619abef,3,False
bdad91a9-d790-4902-8789-da0c6bfdab30,1,True
f3a5e4ab-c84e-47b2-831b-d37d90eccdfd,1,True
73438d5c-0114-47b4-a15b-fca65b151d4d,0,True
4d91b4bf-82fe-4604-9c29-22889ffb00be,3,False
86d5f77a-d0c1-4945-ac85-c08751e0c635,0,True
e2bccc28-6963-4e64-8758-6a2adcb10a36,2,False
8ff88430-21ab-4860-a34a-551c029f4016,2,True
5bec75c7-5c47-48a4-93d0-1d3bd405f5e4,2,True
6da3d119-3916-448a-98be-00631cb7d1bc,1,True
925bddd3-d643-4f65-8cda-0f159e985a06,0,True
50e530ff-3c92-4571-a76c-d011424ed6f2,2,True
062f4b1c-f56d-490c-b368-d62bdf8da302,3,False
5f695784-9ddf-4d83-b585-c5d7ef13cdc8,2,False
5b6f4c4a-766e-4954-a3eb-472cbb23ae20,1,False
ccb4b896-aa49-4b5a-ab53-27b931617255,5,True
224a3a38-add7-4871-bf52-36538e5acf7b,3,True
06775912-2f97-4dff-b352-5cd592c081ea,2,False
f074ba60-96e8-4614-9d27-9fb2b14a5b7d,1,True
240700a4-9434-46e7-8403-af482d4282c4,1,True
6b051cf9-4e0f-47f2-9a4e-357c64be28be,1,True
dab3337a-32a6-483f-959b-9a9df3c391f2,0,False
36d17def-f9fb-4da1-8542-5b0cfceac6f4,0,True
d12928ac-108b-418c-b17b-90ea05592e61,1,True
cdd8d48e-1ef6-4aab-9930-9557c23556b7,2,False
4ba4be78-e1e0-4a6a-8411-eefac65a4f0f,2,False
4c5088b3-9cd4-4388-ae14-bc42a986811b,2,False
399269df-9c87-4dd4-990e-29c48c615ef2,2,False
9c4a3400-7aab-4bb5-a6dd-5a306fc1b89b,13,True
f30eae80-ee98-4bb4-a00b-fcb8a3e733fb,0,True
b1840fe6-96d2-4403-b3d6-e14bd6ddb2b0,1,False
7cbb8e33-4e80-4641-b491-314c678cd7dd,2,False
c6058320-dd74-4069-ad61-69474bce24d4,1,True
a326cc99-b1a0-4485-831f-b94388fc0335,3,True
1a52027e-2b82-481d-a45e-458faafc2b17,0,True
5160b2e4-14e5-446b-aa32-94655f6016af,3,False
6efb3359-1e55-4d6c-a328-ac7f801bbcc3,3,False
c4cf49d4-7666-4cfb-aed1-608e0ad662b7,1,True
a231883a-4ae2-46ab-af52-abc1078a5925,1,True
4b33e732-a05e-4780-b106-5ccf5b374146,1,True
fe37f2bb-d5b6-4141-be45-b098a0595cc5,2,False
b5978d08-d1ed-41b8-b310-9da1df47b9ab,1,True
bbb556da-4f00-4983-bab7-c4ee2a302d1a,0,True
2704ec72-13f3-442e-881b-0fdf84a6fffd,0,False
270f8a04-c579-46a4-8f83-98101929abfa,14,True
60749f21-517c-4318-8189-6ff2aafc1e20,1,True
e243ff86-5c50-42ed-9e36-8b1faeb31ccb,0,True
5b8c0b2f-d4ea-41dd-8ecc-30b020af2a61,1,True
f8ff3ceb-6edb-43ab-88c8-aa7f71ca29ae,1,False
38d1e075-edcf-42d2-bc48-99599b6554da,1,True
b841463f-1596-4a0f-bf77-6f43416545e5,1,True
41d4e96d-9cbe-4c36-abc3-7df90a0254f5,2,False
b518cb71-f2c3-4321-8ce1-f83014ca0f9e,2,False
abeb9870-bc8b-4110-a896-562213c12edd,1,True
3c0d632b-bc83-446e-a837-d55a9bfd39b6,0,True
2fa2c53f-907d-4d30-9f84-36b509f65177,0,True
6fe7453c-b60f-4618-a164-ec1b7dadde0c,2,False
0ba4fc34-35d5-4076-8048-e8d3ab793801,1,True
fac32d09-78ae-4262-bf23-e26178fae399,3,True
27c00f1d-2251-4e1d-adcf-131b8a45b329,1,True
48e1e6b1-7725-4fe3-bab7-ff86b3083521,1,True
61c88371-8543-4050-bf26-2fb516c03f56,1,True
df2427b2-5879-4fcb-94c3-8f0c72fb53bd,1,True
b8bb2591-1399-47d4-b53c-8b2888587103,1,False
91ad080e-4cf3-418e-8b22-df7f0ad0c24d,1,True
7596cc8c-611f-473f-9aa6-c6222edade8c,2,False
b05aace1-3201-40c1-910d-efb322bbaa2e,2,True
0d9fe1c7-0751-4479-9bf8-b0784a6ff6b4,1,True
55b34a68-3882-4323-9d02-ec99384bd421,2,True
99b0e9e3-920b-4700-9c3e-25c0760c5207,2,True
65bd9d45-a82b-4378-b08c-bfac34efd956,1,False
3fd5315c-a4a3-4682-94a2-edb5e037308e,1,True
de386275-50f1-44b0-acbd-875200a98237,1,False
96ac84dd-a4df-4a4c-aa71-77ee0f986871,0,True
44118529-46db-46be-9bf8-815cc990e0ef,24,True
4c5b77de-b571-40e4-a576-9493ba0e2a2d,1,True
b86ffc01-2e81-4611-97c0-9d0e46127bc3,2,False
91048eb2-d550-46ce-8c11-5efab0de31de,1,False
77113f98-50ed-4d0e-bb39-c8d189566204,1,True
a281a659-e541-4db5-8edd-98467bd9889c,0,True
c35de52f-9902-4d51-8ccc-e4c0a1325b0f,6,False
19ef2340-ca65-46d1-a629-471bf033801d,10,True
88269ff4-3aac-4d22-bfb4-c90f1c3185ef,1,True
15d4213b-ce5f-441e-9888-463efec02d8c,1,True
0f5cf0ca-57ff-46a5-a9ad-a9785e9b5bec,0,True
35df4121-bf9f-49e5-9a2c-b1e54f9b6771,1,False
14893054-663b-4571-972f-bf291e0c41dd,2,False
cd2530db-2d43-480a-a339-ddd5f139e5a7,2,True
bbacfdef-4bb2-4f88-88af-31c5a80ed0bc,3,True
ffcd0408-3739-4b69-b149-fc1fa10cf748,0,True
34460621-2a44-4f93-b9a2-9949f6ca95f4,1,True
6c139b84-85fb-4e28-8550-7283f4e83cac,2,True
227a7861-c50a-41c6-b727-efdcfabd19d7,1,False
48a18b84-9c59-466b-b015-3ac74a35336c,0,True
5ab6d44f-c310-4db3-85dc-10cb2ec933be,2,True
0d461b82-e0e4-45c4-8e4f-bdbcace5fd8b,0,True
24eb1624-2d8a-4779-ab0a-43e26ef89117,0,False
d8f0fbf4-1120-4ab1-83bd-f95a5c0f0aaf,0,True
1cf9b3a8-a114-43b4-b6b7-38269e8b47a4,3,False
8c969b3b-ac30-4785-8320-84c29b0c5b2c,0,True
c22036a1-5fd2-4ede-bacf-e7e3bf96aea3,1,True
f502dfb2-9ce6-46f7-bb19-0f7ae27dbb22,1,True
4d6434ce-1376-4d0d-85c9-af2fa5c1e201,1,True
53048f3a-5fb3-4685-8169-6ee4bf20835f,0,True
045fac0e-adfd-4ef5-ad3e-a9044a1d46ea,0,True
36ccf8db-a0cf-4c66-b17e-b7ae820691a0,2,False
417b2678-3fa3-4ad4-9ffd-2cd2656fe750,1,True
73e3e19a-0e8c-4896-927b-bcdcb0674a31,1,True
3a17caff-a3b4-44a3-854a-94d20e60b82a,3,True
09c4dda6-582e-4437-aa43-a534a1a617c7,1,True
2addb4c3-922f-4392-8bc8-71b76a74795b,2,True
ce3d0ed0-f55d-450b-9577-774bd62a1ef3,3,False
184dbb33-4e56-4d4e-98a6-e0f3bd706256,1,False
4cb67621-ec15-446b-81d7-052e75474dfe,2,True
a37b4ade-b25a-4a15-86a1-472960c7c410,3,False
59fe0a03-e8fd-42c0-b6d6-9ab3c77e7632,0,True
966159b0-6a0d-4bea-8cfc-de4c5e6b77df,2,True
9d7928c2-6fb3-4075-b435-8f8629551b26,2,True
234e2eb6-3167-4e58-a4af-755fb9fc0906,2,False
f40ae3ae-44a7-4ed5-9ab4-7d9417e5e2dc,1,True
ae1b9048-e61f-4a65-a7ca-f2263476c8df,1,True
0a7e025c-c13c-4ff5-a9d7-2b5ae74ed1c8,2,True
a0cd3131-e5ba-4632-b799-20ed1bb1c007,2,True
c7c190d6-4295-4d58-9059-da46ef2c9d1c,1,False
e7b80c22-2358-448d-862c-5fc365cd0cdd,1,False
a284b522-3156-437e-9a7b-04bf1609ca80,2,True
131d035e-12ed-4042-9e5f-d3333536f469,0,True
77fd3bb0-93de-4fcf-9d13-c789477d336d,1,True
82cd5f03-4e33-4b57-987a-2642d1880729,0,True
bf3876cb-c65d-47f9-a545-f7e31ec4a275,0,True
691dccd9-13dd-4242-b7d6-0766b561e8e8,1,True
cf43945e-d51c-4aae-88bd-53a74778d9a3,1,True
f08e432c-9327-44d9-87c6-11b7f68c0975,2,False
c21ee7bd-dbe8-4524-bd84-e9076ece8dba,2,False
6e95c0b4-e26b-49e3-9f45-0d4018bb7fa6,2,False
7b849136-909c-4c2b-989a-fc469fbba717,1,False
ecc9eb06-af56-4e63-ae46-d60cedef6ca2,0,True
73c666ea-2693-4bc7-829f-a8e794500f0e,2,False
df3ecdad-c880-4132-b91c-1b26581e8734,3,False
6618ed65-20e8-4996-8826-ac3d6abdd2da,5,False
e47a93c7-2598-410e-9eff-4079510843a5,1,True
f4fbe8f3-76d6-45fb-ad7a-1e7ff601a01f,0,True
32b91931-4e9a-4166-bc61-aeaec4d6fff8,2,False
f532833c-c4bf-4d6e-925f-40a339a6558d,2,False
b0acae87-4830-4022-b228-cbf6eec36781,1,True
50ef067b-2414-4053-be08-970d3c454345,1,True
4e353585-2711-4b90-a15f-6d2e06edc81b,0,True
e7a43625-f30f-4030-b6f5-32afd40cd84d,14,False
8c8ae5d2-5d5b-4df7-9651-efd7e4e7d97d,1,True
336454ce-03db-42b3-ad0b-09896dc2cd38,1,True
26548b48-871a-4382-b776-8de70c0abaaf,0,True
ddd8aa8b-1553-4f28-b363-3965052ba6c2,1,True
02e7562c-9103-44aa-9f6a-12d5b95b950c,4,False
076a911f-8094-4e40-9dbf-14e37c95cc5b,1,True
15f7c239-60b2-4701-9a74-ea71e830626f,1,True
76802f28-cc75-4d2a-a78f-af52fd966113,4,True
0961f951-e566-4400-8ee8-1ffec0d13f51,0,True
0e630935-cbdd-4f0a-acad-1dc1d4fb1e71,1,True
aa0a256e-089c-4bb3-9c8b-41587efe415a,1,True
ca2b8678-3535-4fae-9666-be5f9a8280d7,3,False
8acb9765-2617-449b-94a9-3d4eb4b3ae56,3,False
5895adbd-219d-44f2-ba9c-48eb035d8c27,2,True
ff657e2e-ddb0-4d57-9f09-ca2ccf19c043,1,True
184bcecf-3773-40b8-89e4-51569efa52ad,8,False
255e43ff-3aa0-4a84-a66b-069d5efceb22,1,True
1b55468a-4fe5-4102-8ba3-6c158e193068,1,True
62135ba2-acb3-41c6-9789-b058926add42,0,True
7405bb19-aeab-4d3b-9636-6fcea2ad4853,2,False
8c015b7d-37fd-4c71-9b4e-1ddbf4f10132,3,True
d5e1bd5c-49a9-4e42-a962-0804053f9053,1,True
bcfa1b84-411d-4800-afb5-d9efbb2f94cd,1,False
291d5bb4-c703-4b33-b36a-750f16165646,2,False
2c7df2e0-b46b-4b73-aa21-0ff43e21edca,1,True
9acf0a1a-c57c-4399-913c-bd8fb1cde94c,1,True
febeded6-d7e1-4a1d-84a7-2f7b0762bc62,1,False
2fb6f774-ee77-4fc6-85ca-63a62e913756,3,True
775b2164-b54d-4276-aa7b-2c12593789df,0,True
d41c58c4-8ec0-431e-8abd-ca4f477d639d,1,True
73101eb4-ce7c-4400-8712-a9726e5ccfbe,1,True
6566d9e8-8c45-4d52-96d8-5ebe81584ad6,1,False
34fe8eaf-4874-402a-8161-c1ce288e2d46,0,True
b3e49194-85de-4364-ba19-c4f7feada320,9,True
686c2798-af3b-452e-9f71-ed32e81e8800,1,True
2dc9c166-b9c7-49ea-ba55-2b3e4ed46b6a,1,True
c3e3cdcc-029c-4970-af30-d10a0cf419e4,2,False
57ef176d-a3d5-4d8b-a306-c59c32c82393,1,True
a6d9ce11-0265-4229-bf12-c6d9758dadc6,2,False
34dac0e9-0efd-4a7e-932d-6aa753830d05,2,True
24a9bdd2-d848-4be3-8caa-63f5fff2ed6e,20,True
414edf13-959f-4c7f-9a26-6576694ec543,0,True
2b64991c-5b16-40a1-b7d4-cb6f98f2894c,1,True
a52eda5f-bba0-424f-93f0-51e7d76bbe6d,1,True
edf80576-1210-4b72-8eda-3bccd4f511cd,2,False
6f7cd6ab-642e-4d9b-b0ee-5aa49e5019e8,1,True
5276b2ca-5c5e-4c64-9f4d-72ff26a1eacb,2,False
79fbb812-e5a6-4c62-9bb2-bf281317f5f5,1,True
bda8c8b6-e5da-40f5-93c6-3c4d3275a5a6,1,False
b3d09abe-8060-47bb-be4c-cefe6a39615f,0,True
190f4694-fa93-4c22-92e6-cfa207bcca49,16,True
ddedfbfb-0cb7-42a5-a612-e2a2a015e94f,0,True
587054b7-1ceb-482f-b25d-6ed32cc325a2,2,True
2fee8b3d-4196-4c0d-957f-dfac38a43a94,0,True
c72deacd-f7ff-4fc7-a119-a7e93767314f,2,False
c2747c50-11b5-49f4-9e09-c1251ba2dd6a,0,True
d96c5b42-bb1f-4acd-9db0-090f6dfdf772,1,True
216f6b9f-7546-430a-9dad-bc2dc0b9489d,0,True
f0ed8c9a-1d37-4f96-87d1-a45a97daf8cd,2,False
03e3f457-616c-4c56-a202-363f267725f1,1,True
a36b4588-e52c-4a2e-bb5c-d53cb4f48810,1,False
561e4fcd-6bf7-4915-8e98-f7344e772e3b,0,True
f33e2fe5-70d3-45eb-bf5d-ea85bcdaa1ed,1,True
e18c3997-16e2-4793-976f-cdeb6a6fc9bb,2,False
f02361fc-4372-4837-977a-cc56964b7f34,4,False
f85d09bb-d810-4120-91fb-e5c193b8c9c7,1,True
76372fa2-4e13-4411-b20e-ff365bfa1c5f,2,False
386c154a-3256-4aca-be8a-d3078189a759,4,False
5b7c96ba-b158-4629-8975-7ed0092dc14e,1,True
99a8520b-073a-4551-ac62-e9eed5d7722a,1,True
b3811351-36c9-45a4-b85e-831f940f522b,1,True
95961a74-27ed-4c75-ad60-dabc9a803c2b,2,True
6918ef76-402c-496c-befc-070acdaa9c58,23,True
615ede1f-9cb4-453b-a9b4-2960dc6bdbdf,1,True
a1d6691e-d807-420d-8e39-50b87bbaf62a,2,True
b8beec52-354b-4a09-9e7d-cca40f22b426,2,False
6f500983-d04c-4f09-916b-8dda6615f641,1,True
23fa5a02-0f2b-446b-89d0-465e8dfb8a1a,0,True
44f14b3c-02ee-4520-9d9a-8223cfbc27cf,1,True
a578c1c6-5fe9-48f6-8262-eaf5fe80e925,1,True
dc6c99b6-3aa7-4288-9c19-fe7ffef3f9d6,1,True
3eefe8b2-6e65-42c6-9ec4-3fc2dd04fbb2,0,False
4f3985ad-c420-4ac1-a13a-d6719d79ec54,3,False
1d649b78-5caa-4c13-a0b8-7d5e4590e41f,7,False
4745a70a-94cb-425f-a9d3-8006fa18f87b,3,False
792885d2-4a86-4d6e-b3cd-a0c4c293e891,2,False
e1c4b6ac-6189-4d6b-a942-2d120114a81b,2,False
6cba1c9e-eef5-4fb2-9514-abf7ffbd841b,0,True
7850dc01-661c-4355-a9f3-8783cca2da76,0,True
3636f7c9-d37e-4ff7-88a7-3f14b10143c0,1,False
0a4db74b-1f9b-4b88-b717-5b574e5d6ab4,2,True
e9eff142-0a91-4114-a7a0-eddfdeb14491,1,False
46e932cc-7257-4975-92be-2c033b9c8156,0,True
45f2d9b0-a634-4ee4-bd7d-25bd3c489962,4,False
e21d01f5-a60f-4e6b-9075-b959a0571638,1,True
334502f6-6d61-4274-99da-a4f283f3aa24,0,True
11f46154-c3d6-4ef7-a822-332c61afdb7f,2,True
76372624-980f-4d00-8772-a92c3f8d936e,2,True
41c48fe7-8d2d-4857-9f36-c66e61984fc2,0,True
bc49d6da-4d84-4107-a21f-fddbeab3de4e,1,True
2b33f4d0-6202-4d2b-8296-3ab40d0e17e3,1,True
912c80cf-2a58-4bee-bc7c-a4e10cc9af3a,1,False
0b28988b-d0f4-481c-a023-4e19fde73138,1,True
d09930ef-1543-4233-bd2d-229b8317a3e0,0,True
da2ed930-84d9-491e-a38f-a2f6a6ba7157,1,True
f3528420-1190-4bdd-8620-d48e7b3c090e,2,False
2a72fc43-d08f-4ff0-8fb7-945bef4ec53e,3,False
e2437879-478a-4d58-b0d6-d2fc643ba7c9,1,True
eb4a7b7e-4f36-4c1e-af85-7c5566d9fac8,1,True
e6d476f7-b3f3-4c9e-a6bd-402e1354e2cf,1,True
e6280c1d-2d94-4396-84fd-052c4fc8355f,1,True
a340461f-f5d7-477c-a768-79a14380dfcf,1,True
d54c7bea-b6d6-4e08-9596-193f8cd8fb89,0,True
2e5d65ac-57cf-4c4f-8852-a121a5eeae0b,0,True
6b8cacda-1d94-44b7-b9c1-31cef8d9a29a,1,True
849fd6b7-a6e6-45e9-a777-02bd55853aeb,0,True
1901a636-446f-4d9b-ac3e-290c4c744192,1,True
475c59dd-2170-41df-8f19-3f0d439b5e6e,5,False
edf0bc41-8024-4ad0-99ff-bc033fff1d5e,4,True
8bb3536d-a315-469f-8d4b-ba30f5fc5650,2,False
a8e1949b-77ab-4412-9705-afbc7275e20a,1,True
b96cb3c1-3f64-4d34-957a-f387f54ccc5f,1,True
39cad432-e2e8-4c95-9229-e93577cbffaf,2,False
b5d2086e-edb9-4f9e-a768-dec5a5392d6f,11,False
db7b16ba-806a-4675-8757-54337cb9eb0e,1,False
01377f71-94da-4c34-a63b-8a746719eba7,1,True
e1203588-ba03-4c4b-8839-7087d3eea208,0,True
3171ce7e-1517-435d-a782-87c8f5415cee,0,True
4126135a-2f2e-47a4-82db-8f0276356238,1,True
800474ca-bedd-46eb-a646-274584ef931b,0,True
fb687f6c-2d5c-4a2a-81c1-2533de846440,1,True
3bfd383f-fe1d-457b-8f37-28988980e4a0,0,True
daba48ac-62ea-47ee-8936-4ad5271501bc,1,False
41b3c477-528d-4a3a-8f79-e0e392b08040,1,True
097a1bcc-f209-4d51-a6c8-720abc2ec642,1,True
fc26606f-317c-4665-95ea-bc714f9478f6,1,True
29ed659f-c185-4db2-9eb0-0e0f814d1795,0,True
1c7ed1d6-e5a9-4972-991a-11889b3417b2,4,False
780b74c8-81b6-4909-8aa2-ff13be10c715,2,False
dd69386b-0b69-4f2d-8303-613f666d6969,1,False
85b73b25-4f29-48fd-bd38-89669bc04b2f,2,False
2b42a9f9-ddde-4ce1-a443-74a5ccd6ae80,1,True
b155cde9-56df-416c-ab4b-1a17321d4062,1,True
f0858484-92c3-496a-92ca-63359855509a,0,True
00936874-b573-4e81-8599-263c9af56fb8,0,False
bdd2135f-6f5c-4555-bdb5-1b72021b5f19,1,True
da92c8a3-e30e-4a0f-9c8f-10ad45805e75,2,False
6dd37315-f581-4f13-9dbe-c54593982acb,0,True
10e28864-c402-4dc7-a986-cac5deab1491,0,True
11b37bbf-8d85-4f53-811a-475745d96e96,1,False
3ffdac1f-e3f7-478a-8030-b2699d228277,2,False
6bb48f4a-ac33-4008-b7f6-77caf5db6098,0,True
a8883e81-39e7-4f2c-bc40-397ea2a73efe,3,False
3359f0a7-07d1-4e8d-9116-f33db926c9cd,1,True
519cbb23-cc21-4729-80d3-5eca8f80346e,1,True
a1cce227-55fb-4936-ad1f-4d1423cd25fd,6,False
c878a942-d220-415d-9f95-3b1e9435cbb4,17,True
8c8ddc13-9024-43ac-ba4b-a508c4fc36f5,1,True
f3b68fc6-8f67-44e3-8532-7aa74676e724,1,True
d0a5e729-9e4c-4728-852c-12d8f1287132,1,True
ab384569-3292-433f-bad0-0512cc963f57,14,True
9b86273d-2412-4eff-b67c-f3415ea66138,8,True
1ea48afd-40fa-43ca-bc02-971efd7ba016,1,True
381e4998-9fa4-450c-8d72-01c1ce01dbab,0,True
921d8724-c004-479e-8ee9-df70819b1866,0,True
036e63cf-540e-44e1-91fd-7b0dcaca731b,1,False
17c793d4-903f-4153-87d6-7e7937ed1561,1,True
ffd3629e-2be2-4a5c-a1c4-6575a8d3b9b8,2,True
43be1f8b-7fc0-4f88-bf51-7d17fafd7679,8,True
d1baaa34-7b85-46e3-b92a-6296091f6b42,6,False
f98276c7-7603-4870-bc80-d22a34fc5d62,0,True
489af81c-1589-4008-8618-8715ce5b2dce,1,True
de66e602-b276-40f9-b337-1b0a6d62a52d,1,True
75175969-fcb1-488d-9932-0bfd4884015b,0,True
70e328aa-cc81-43c7-bcfa-79131a0547a1,1,True
0369be9e-8639-410a-89c1-7bf7274de9eb,2,False
531bb97f-b5a9-44f0-aa5b-83a6db58b634,5,False
68476465-f0ad-400c-a8fa-0cab2389f231,1,True
75911e6b-9052-431e-93d1-8b011dfe0701,3,False
3bfa2c07-d16b-464d-8c15-7ac09de0ddea,3,False
1ef51ec7-c14b-4a3f-bd1c-1d9176af6dd0,0,True
11d99c2e-efd7-426c-b4bd-9a25adb05ae8,2,True
6e683a97-889d-4266-8608-39c8f12f75cc,1,True
2f2ea811-0d53-40e8-a51e-b195736c98e8,5,False
977650ac-7d38-4dd7-97d9-593299ae4930,0,True
2128dd6c-b542-4c48-b304-778fbe2d8f65,2,True
01c3f5be-7890-46f4-9fc7-8f41d7983ecc,2,False
f60f8d5b-f7d8-4c5f-8b7b-b6eac4fb5592,0,True
4a979849-1203-4473-b89c-d1b9d2a99cd0,2,False
68bfad1f-998d-4355-85c6-ae226e90e4bb,14,True
857f3367-d410-4eda-9322-9b5c2debd1a1,1,True
0358b0b8-2e7e-48d7-a194-6e9dee263cda,19,True
e6958e46-c027-4931-8ac9-8a7b130ef29c,1,True
fe2ad73c-f591-4234-82fd-1998b7e13ab8,0,True
d3da1184-9152-4fe5-bda1-20c131702ba4,2,False
8261a51b-3deb-4964-8a4a-ab6ee321e399,1,True
d9c0e3b2-82db-4e5c-a32c-31592800623d,4,False
e657d1b5-d8a3-4618-8bca-89eec852bbaf,0,True
84e735de-0d8a-4030-8587-2e6113dbd3f0,3,False
1d349d9b-c51b-4cdf-9a7a-9eb34a841faf,14,True
433b1246-e3a8-42ed-b3f5-57b5cc0b0edf,2,False
fc7aa789-e1d7-403c-8c23-9a3122b5c85c,3,True
7bf4e8e4-af9a-485c-80a5-e16abe856e67,1,True
f1de21cd-bfd0-4f58-b5ec-ac01eb7b3f0d,1,True
1a073a89-cc7f-4965-839f-95eccca41a1c,1,False
de9085e5-1c8c-45f3-9ea8-414edf1cba1b,4,False
82be2556-cdce-4afd-926b-e195ade5666d,2,False
d939d294-5903-42cc-8b55-00fe4ac19afc,3,True
26c3b3bc-0949-4bc3-b3c8-651a6b8d0715,0,True
fe0f6767-e55f-49a3-b1b7-50617f3c44c5,0,True
45815b0f-24ec-4a21-ad02-96c80d469f17,10,False
13c83edf-6cfd-4617-9555-11cc5c2bf941,2,False
98dde7ef-6dca-4ba1-b4c7-25687331aa98,0,True
b28036f3-c4df-4908-aa87-880a4b807ddf,1,True
4d4ffdbb-cfa9-42af-b293-5ebb41c21c47,0,True
f64a9191-a8bb-41de-a7cf-44fe2b7a14c1,0,True
f53ebbe8-d7bf-490d-84ce-680cd6945f02,2,False
1fc86453-f7b1-42b2-8ce2-7425907e15a4,0,True
49465e60-b085-4e10-908a-bbc72c2baa65,2,False
cda2e13f-c6df-4e00-9665-ce7358cbe6de,1,False
0cf3f924-3af8-483f-895e-d96f26c33d9a,0,True
3bb8618d-dede-4914-b8c3-802f50d4b970,5,True
87c63592-cb8b-4d08-8f02-d5b4089112aa,2,False
d93657d9-4790-49c4-af2f-ef4fc087ac7c,1,True
c727de04-9589-4af9-be62-af4f44f3cd8a,0,True
7f10938a-07b9-4243-bfea-eeb626467609,1,True
c0622145-239e-461b-ac1f-e2d63e875f00,0,True
a66028b5-a4ce-4735-9c48-41aa8a15a2f8,2,False
bc731ca2-86cb-49c8-8833-5faa93125007,2,True
d3c6969b-8c88-4e73-b7d3-ea02f7d08071,1,False
96782488-33c1-43ce-b67a-ba4a89e4f344,0,True
e22b1f98-b17a-4bb9-9b6f-0a1f147a9e91,0,True
43add4f4-c0e6-44f0-b069-6f3f3eef56b6,3,False
ee832e97-38a0-40fc-ab0a-6c27da9c3ea6,0,True
759a2393-31cf-47c0-8875-f6a9f379dd9b,2,False
d77f583d-dbad-401e-abb8-e2d2d2f634a1,3,False
ae940e9e-91a3-4d4a-8d15-ab2fac6a6d3c,1,True
30f82180-c941-4c31-850b-8c0a7cff7e52,2,False
581a7740-a8ff-4609-a1ea-82f471a249af,3,False
5109a3d3-c6b7-4b88-9c81-388d790828ec,6,False
a86bdb97-3e4d-46b5-bfae-eff3d5c9f3b9,0,True
f9ba53e1-b94e-43d8-a98c-7ebd1834c829,0,True
0a3a9253-b1c0-454e-93d7-f6ad9be31f6f,1,True
4314506f-cad1-4f8c-b621-97968890318c,3,True
a3536591-41d6-496b-8853-d5cadd657af1,0,True
e06abf2b-24e3-447e-8ebe-906b7817deca,0,True
85011026-dff7-418f-b8a6-94ffbbda4898,0,True
efc1b67c-00ae-4021-bab5-bd01affa245f,6,True
a6117267-be1d-4045-8d4b-781cdb5f8559,1,True
46883e13-2abe-48be-911d-322f5657f64d,0,True
c2664e93-2800-4842-9d43-5e35bf7171ed,1,True
0bf2a9d9-a40d-4c45-8983-7237ba00b235,3,False
fc80ffa5-1951-43ac-ac93-632db7efda89,2,False
8d934355-da5f-4d2b-8c92-2840b029347e,1,True
33bab11d-62ff-4270-8d87-80f4d132c53c,2,True
7bb4f777-f07e-410a-a122-9eac902c12b0,1,True
0f969bf0-4f28-4a7a-8f8d-367b3b68431b,1,True
142022aa-e6f2-4cd7-9acd-5c8566a52157,2,False
a8b504ab-60c9-46bd-b392-57c1a5739085,2,False
184da9a3-2584-4c74-8701-16f3d7489847,3,True
558a06aa-3360-4205-8878-4c6075a181f1,1,True
7e0ea009-c7ce-4272-b92c-913fe69904d5,2,False
7adaaa75-8e8a-4028-9d2e-7396115852d9,0,True
14cc6cc4-1ad3-43b2-9bca-659c2b54bd89,5,False
